"datetime","sunrise","sunset","hour_day","day","month","hour_sunrise","hour_sunset","is_sunrise_period","is_sunset_period","is_noon","is_light_time","radiation","temperature","pressure","humidity","winddirection","speed"
"11/16/2016 23:20:01","11/16/2016 06:32:00","11/16/2016 17:43:00",23.0,16,11,6.0,17.0,0,0,0,0,1.23,50.0,30.43,26.0,147.45,16.87
"11/16/2016 23:25:02","11/16/2016 06:32:00","11/16/2016 17:43:00",23.0,16,11,6.0,17.0,0,0,0,0,1.24,51.0,30.43,24.0,156.3,15.75
"11/16/2016 23:30:03","11/16/2016 06:32:00","11/16/2016 17:43:00",23.0,16,11,6.0,17.0,0,0,0,0,1.21,51.0,30.43,24.0,166.17,11.25
"11/16/2016 23:35:05","11/16/2016 06:32:00","11/16/2016 17:43:00",23.0,16,11,6.0,17.0,0,0,0,0,1.23,51.0,30.43,23.0,136.28,13.5
"11/16/2016 23:40:02","11/16/2016 06:32:00","11/16/2016 17:43:00",23.0,16,11,6.0,17.0,0,0,0,0,1.21,51.0,30.43,23.0,117.55,9.0
"11/16/2016 23:45:01","11/16/2016 06:32:00","11/16/2016 17:43:00",23.0,16,11,6.0,17.0,0,0,0,0,1.22,51.0,30.43,23.0,154.16,13.5
"11/16/2016 23:50:02","11/16/2016 06:32:00","11/16/2016 17:43:00",23.0,16,11,6.0,17.0,0,0,0,0,1.22,51.0,30.43,23.0,155.56,11.25
"11/16/2016 23:55:02","11/16/2016 06:32:00","11/16/2016 17:43:00",23.0,16,11,6.0,17.0,0,0,0,0,1.21,51.0,30.43,22.0,161.88,13.5
"11/17/2016 00:00:03","11/17/2016 06:32:00","11/17/2016 17:43:00",0.0,17,11,6.0,17.0,0,0,0,0,1.22,51.0,30.43,22.0,135.75,16.87
"11/17/2016 00:05:05","11/17/2016 06:32:00","11/17/2016 17:43:00",0.0,17,11,6.0,17.0,0,0,0,0,1.22,51.0,30.43,21.0,180.35,16.87
"11/17/2016 00:10:14","11/17/2016 06:32:00","11/17/2016 17:43:00",0.0,17,11,6.0,17.0,0,0,0,0,1.24,52.0,30.43,21.0,148.94,12.37
"11/17/2016 00:15:05","11/17/2016 06:32:00","11/17/2016 17:43:00",0.0,17,11,6.0,17.0,0,0,0,0,1.22,52.0,30.43,22.0,199.1,16.87
"11/17/2016 00:20:02","11/17/2016 06:32:00","11/17/2016 17:43:00",0.0,17,11,6.0,17.0,0,0,0,0,1.23,52.0,30.43,22.0,166.79,15.75
"11/17/2016 00:25:02","11/17/2016 06:32:00","11/17/2016 17:43:00",0.0,17,11,6.0,17.0,0,0,0,0,1.21,51.0,30.43,22.0,126.23,16.87
"11/17/2016 00:30:02","11/17/2016 06:32:00","11/17/2016 17:43:00",0.0,17,11,6.0,17.0,0,0,0,0,1.22,52.0,30.43,22.0,174.15,16.87
"11/17/2016 00:35:02","11/17/2016 06:32:00","11/17/2016 17:43:00",0.0,17,11,6.0,17.0,0,0,0,0,1.25,51.0,30.43,22.0,153.4,14.62
"11/17/2016 00:40:02","11/17/2016 06:32:00","11/17/2016 17:43:00",0.0,17,11,6.0,17.0,0,0,0,0,1.23,51.0,30.43,22.0,162.08,16.87
"11/17/2016 00:45:01","11/17/2016 06:32:00","11/17/2016 17:43:00",0.0,17,11,6.0,17.0,0,0,0,0,1.24,51.0,30.42,23.0,156.14,18.0
"11/17/2016 00:50:04","11/17/2016 06:32:00","11/17/2016 17:43:00",0.0,17,11,6.0,17.0,0,0,0,0,1.26,51.0,30.42,23.0,155.71,13.5
"11/17/2016 00:55:02","11/17/2016 06:32:00","11/17/2016 17:43:00",0.0,17,11,6.0,17.0,0,0,0,0,1.24,51.0,30.42,23.0,157.94,10.12
"11/17/2016 01:00:02","11/17/2016 06:32:00","11/17/2016 17:43:00",1.0,17,11,6.0,17.0,0,0,0,0,1.22,51.0,30.42,23.0,173.14,15.75
"11/17/2016 01:05:05","11/17/2016 06:32:00","11/17/2016 17:43:00",1.0,17,11,6.0,17.0,0,0,0,0,1.21,51.0,30.42,23.0,180.13,22.5
"11/17/2016 01:10:04","11/17/2016 06:32:00","11/17/2016 17:43:00",1.0,17,11,6.0,17.0,0,0,0,0,1.23,51.0,30.42,23.0,153.15,23.62
"11/17/2016 01:15:02","11/17/2016 06:32:00","11/17/2016 17:43:00",1.0,17,11,6.0,17.0,0,0,0,0,1.22,51.0,30.42,23.0,120.4,12.37
"11/17/2016 01:20:03","11/17/2016 06:32:00","11/17/2016 17:43:00",1.0,17,11,6.0,17.0,0,0,0,0,1.22,51.0,30.42,23.0,138.9,13.5
"11/17/2016 01:25:01","11/17/2016 06:32:00","11/17/2016 17:43:00",1.0,17,11,6.0,17.0,0,0,0,0,1.2,51.0,30.42,23.0,172.66,4.5
"11/17/2016 01:30:04","11/17/2016 06:32:00","11/17/2016 17:43:00",1.0,17,11,6.0,17.0,0,0,0,0,1.23,51.0,30.42,23.0,153.21,7.87
"11/17/2016 01:35:02","11/17/2016 06:32:00","11/17/2016 17:43:00",1.0,17,11,6.0,17.0,0,0,0,0,1.22,51.0,30.42,23.0,148.45,18.0
"11/17/2016 01:40:02","11/17/2016 06:32:00","11/17/2016 17:43:00",1.0,17,11,6.0,17.0,0,0,0,0,1.2,51.0,30.41,23.0,171.61,14.62
"11/17/2016 01:45:02","11/17/2016 06:32:00","11/17/2016 17:43:00",1.0,17,11,6.0,17.0,0,0,0,0,1.23,51.0,30.41,22.0,187.03,14.62
"11/17/2016 01:50:05","11/17/2016 06:32:00","11/17/2016 17:43:00",1.0,17,11,6.0,17.0,0,0,0,0,1.24,52.0,30.41,23.0,160.58,19.12
"11/17/2016 01:55:04","11/17/2016 06:32:00","11/17/2016 17:43:00",1.0,17,11,6.0,17.0,0,0,0,0,1.22,52.0,30.41,22.0,144.01,14.62
"11/17/2016 02:00:02","11/17/2016 06:32:00","11/17/2016 17:43:00",2.0,17,11,6.0,17.0,0,0,0,0,1.3,52.0,30.41,22.0,166.72,19.12
"11/17/2016 02:05:02","11/17/2016 06:32:00","11/17/2016 17:43:00",2.0,17,11,6.0,17.0,0,0,0,0,1.27,52.0,30.41,22.0,133.64,15.75
"11/17/2016 02:10:04","11/17/2016 06:32:00","11/17/2016 17:43:00",2.0,17,11,6.0,17.0,0,0,0,0,1.24,52.0,30.41,21.0,182.16,12.37
"11/17/2016 02:15:05","11/17/2016 06:32:00","11/17/2016 17:43:00",2.0,17,11,6.0,17.0,0,0,0,0,1.26,52.0,30.41,21.0,175.78,12.37
"11/17/2016 02:20:02","11/17/2016 06:32:00","11/17/2016 17:43:00",2.0,17,11,6.0,17.0,0,0,0,0,1.24,52.0,30.41,21.0,182.44,11.25
"11/17/2016 02:25:02","11/17/2016 06:32:00","11/17/2016 17:43:00",2.0,17,11,6.0,17.0,0,0,0,0,1.22,52.0,30.41,21.0,185.03,6.75
"11/17/2016 02:30:01","11/17/2016 06:32:00","11/17/2016 17:43:00",2.0,17,11,6.0,17.0,0,0,0,0,1.2,52.0,30.41,21.0,141.38,5.62
"11/17/2016 02:35:01","11/17/2016 06:32:00","11/17/2016 17:43:00",2.0,17,11,6.0,17.0,0,0,0,0,1.23,52.0,30.41,21.0,149.93,6.75
"11/17/2016 02:40:03","11/17/2016 06:32:00","11/17/2016 17:43:00",2.0,17,11,6.0,17.0,0,0,0,0,1.24,52.0,30.41,21.0,136.52,7.87
"11/17/2016 02:45:02","11/17/2016 06:32:00","11/17/2016 17:43:00",2.0,17,11,6.0,17.0,0,0,0,0,1.24,52.0,30.41,22.0,158.13,11.25
"11/17/2016 02:50:08","11/17/2016 06:32:00","11/17/2016 17:43:00",2.0,17,11,6.0,17.0,0,0,0,0,1.21,51.0,30.41,21.0,164.83,10.12
"11/17/2016 02:55:02","11/17/2016 06:32:00","11/17/2016 17:43:00",2.0,17,11,6.0,17.0,0,0,0,0,1.21,51.0,30.41,20.0,168.54,6.75
"11/17/2016 03:00:05","11/17/2016 06:32:00","11/17/2016 17:43:00",3.0,17,11,6.0,17.0,0,0,0,0,1.22,52.0,30.4,21.0,195.03,13.5
"11/17/2016 03:05:04","11/17/2016 06:32:00","11/17/2016 17:43:00",3.0,17,11,6.0,17.0,0,0,0,0,1.23,52.0,30.41,21.0,136.75,11.25
"11/17/2016 03:10:02","11/17/2016 06:32:00","11/17/2016 17:43:00",3.0,17,11,6.0,17.0,0,0,0,0,1.26,52.0,30.4,21.0,121.54,14.62
"11/17/2016 03:15:03","11/17/2016 06:32:00","11/17/2016 17:43:00",3.0,17,11,6.0,17.0,0,0,0,0,1.21,52.0,30.41,22.0,134.6,11.25
"11/17/2016 03:20:02","11/17/2016 06:32:00","11/17/2016 17:43:00",3.0,17,11,6.0,17.0,0,0,0,0,1.24,52.0,30.4,22.0,169.12,15.75
"11/17/2016 03:25:01","11/17/2016 06:32:00","11/17/2016 17:43:00",3.0,17,11,6.0,17.0,0,0,0,0,1.23,52.0,30.41,21.0,136.05,9.0
"11/17/2016 03:30:05","11/17/2016 06:32:00","11/17/2016 17:43:00",3.0,17,11,6.0,17.0,0,0,0,0,1.24,52.0,30.4,20.0,169.65,21.37
"11/17/2016 03:35:05","11/17/2016 06:32:00","11/17/2016 17:43:00",3.0,17,11,6.0,17.0,0,0,0,0,1.26,52.0,30.41,20.0,176.88,15.75
"11/17/2016 03:40:02","11/17/2016 06:32:00","11/17/2016 17:43:00",3.0,17,11,6.0,17.0,0,0,0,0,1.16,52.0,30.41,20.0,181.29,12.37
"11/17/2016 03:45:09","11/17/2016 06:32:00","11/17/2016 17:43:00",3.0,17,11,6.0,17.0,0,0,0,0,1.24,52.0,30.41,20.0,183.9,12.37
"11/17/2016 03:50:01","11/17/2016 06:32:00","11/17/2016 17:43:00",3.0,17,11,6.0,17.0,0,0,0,0,1.22,52.0,30.41,20.0,172.81,13.5
"11/17/2016 03:55:07","11/17/2016 06:32:00","11/17/2016 17:43:00",3.0,17,11,6.0,17.0,0,0,0,0,1.24,52.0,30.41,20.0,167.62,18.0
"11/17/2016 04:00:02","11/17/2016 06:32:00","11/17/2016 17:43:00",4.0,17,11,6.0,17.0,0,0,0,0,1.25,52.0,30.41,20.0,159.16,12.37
"11/17/2016 04:05:02","11/17/2016 06:32:00","11/17/2016 17:43:00",4.0,17,11,6.0,17.0,0,0,0,0,1.22,52.0,30.41,20.0,149.06,6.75
"11/17/2016 04:10:01","11/17/2016 06:32:00","11/17/2016 17:43:00",4.0,17,11,6.0,17.0,0,0,0,0,1.21,52.0,30.41,20.0,178.18,11.25
"11/17/2016 04:15:01","11/17/2016 06:32:00","11/17/2016 17:43:00",4.0,17,11,6.0,17.0,0,0,0,0,1.24,52.0,30.41,21.0,160.96,10.12
"11/17/2016 04:20:02","11/17/2016 06:32:00","11/17/2016 17:43:00",4.0,17,11,6.0,17.0,0,0,0,0,1.2,52.0,30.41,21.0,133.75,7.87
"11/17/2016 04:25:05","11/17/2016 06:32:00","11/17/2016 17:43:00",4.0,17,11,6.0,17.0,0,0,0,0,1.22,52.0,30.41,21.0,165.16,7.87
"11/17/2016 04:30:04","11/17/2016 06:32:00","11/17/2016 17:43:00",4.0,17,11,6.0,17.0,0,0,0,0,1.24,52.0,30.41,20.0,107.66,12.37
"11/17/2016 04:35:02","11/17/2016 06:32:00","11/17/2016 17:43:00",4.0,17,11,6.0,17.0,0,0,0,0,1.25,52.0,30.41,21.0,148.63,7.87
"11/17/2016 04:40:02","11/17/2016 06:32:00","11/17/2016 17:43:00",4.0,17,11,6.0,17.0,0,0,0,0,1.18,52.0,30.41,21.0,169.41,13.5
"11/17/2016 04:45:02","11/17/2016 06:32:00","11/17/2016 17:43:00",4.0,17,11,6.0,17.0,0,0,0,0,1.21,52.0,30.42,20.0,181.1,6.75
"11/17/2016 04:50:01","11/17/2016 06:32:00","11/17/2016 17:43:00",4.0,17,11,6.0,17.0,0,0,0,0,1.23,52.0,30.41,20.0,126.55,7.87
"11/17/2016 04:55:01","11/17/2016 06:32:00","11/17/2016 17:43:00",4.0,17,11,6.0,17.0,0,0,0,0,1.24,52.0,30.41,21.0,162.1,13.5
"11/17/2016 05:00:02","11/17/2016 06:32:00","11/17/2016 17:43:00",5.0,17,11,6.0,17.0,0,0,0,0,1.25,52.0,30.41,21.0,153.55,13.5
"11/17/2016 05:05:02","11/17/2016 06:32:00","11/17/2016 17:43:00",5.0,17,11,6.0,17.0,0,0,0,0,1.26,52.0,30.41,20.0,164.78,19.12
"11/17/2016 05:10:01","11/17/2016 06:32:00","11/17/2016 17:43:00",5.0,17,11,6.0,17.0,0,0,0,0,1.22,52.0,30.41,20.0,156.32,10.12
"11/17/2016 05:15:01","11/17/2016 06:32:00","11/17/2016 17:43:00",5.0,17,11,6.0,17.0,0,0,0,0,1.2,52.0,30.41,20.0,139.19,15.75
"11/17/2016 05:20:02","11/17/2016 06:32:00","11/17/2016 17:43:00",5.0,17,11,6.0,17.0,0,0,0,0,1.24,52.0,30.42,20.0,169.78,11.25
"11/17/2016 05:25:02","11/17/2016 06:32:00","11/17/2016 17:43:00",5.0,17,11,6.0,17.0,0,0,0,0,1.22,52.0,30.42,21.0,179.05,9.0
"11/17/2016 05:30:01","11/17/2016 06:32:00","11/17/2016 17:43:00",5.0,17,11,6.0,17.0,0,0,0,0,1.21,52.0,30.42,20.0,135.75,10.12
"11/17/2016 05:35:04","11/17/2016 06:32:00","11/17/2016 17:43:00",5.0,17,11,6.0,17.0,0,0,0,0,1.25,52.0,30.42,20.0,162.24,10.12
"11/17/2016 05:40:01","11/17/2016 06:32:00","11/17/2016 17:43:00",5.0,17,11,6.0,17.0,0,0,0,0,1.18,52.0,30.42,20.0,147.68,18.0
"11/17/2016 05:45:02","11/17/2016 06:32:00","11/17/2016 17:43:00",5.0,17,11,6.0,17.0,0,0,0,0,1.25,52.0,30.42,20.0,159.79,12.37
"11/17/2016 05:50:02","11/17/2016 06:32:00","11/17/2016 17:43:00",5.0,17,11,6.0,17.0,0,0,0,0,1.2,52.0,30.42,20.0,145.13,9.0
"11/17/2016 05:55:05","11/17/2016 06:32:00","11/17/2016 17:43:00",5.0,17,11,6.0,17.0,0,0,0,0,1.22,52.0,30.42,20.0,195.16,12.37
"11/17/2016 06:00:01","11/17/2016 06:32:00","11/17/2016 17:43:00",6.0,17,11,6.0,17.0,1,0,0,1,1.23,52.0,30.43,20.0,192.09,7.87
"11/17/2016 06:05:02","11/17/2016 06:32:00","11/17/2016 17:43:00",6.0,17,11,6.0,17.0,1,0,0,1,1.21,51.0,30.42,20.0,163.91,15.75
"11/17/2016 06:10:02","11/17/2016 06:32:00","11/17/2016 17:43:00",6.0,17,11,6.0,17.0,1,0,0,1,1.23,51.0,30.42,20.0,169.06,16.87
"11/17/2016 06:15:02","11/17/2016 06:32:00","11/17/2016 17:43:00",6.0,17,11,6.0,17.0,1,0,0,1,1.24,51.0,30.43,20.0,146.38,10.12
"11/17/2016 06:20:01","11/17/2016 06:32:00","11/17/2016 17:43:00",6.0,17,11,6.0,17.0,1,0,0,1,3.07,51.0,30.42,20.0,150.01,9.0
"11/17/2016 06:25:07","11/17/2016 06:32:00","11/17/2016 17:43:00",6.0,17,11,6.0,17.0,1,0,0,1,2.94,51.0,30.43,20.0,120.55,10.12
"11/17/2016 06:30:05","11/17/2016 06:32:00","11/17/2016 17:43:00",6.0,17,11,6.0,17.0,1,0,0,1,3.71,51.0,30.43,20.0,176.73,14.62
"11/17/2016 06:35:04","11/17/2016 06:32:00","11/17/2016 17:43:00",6.0,17,11,6.0,17.0,1,0,0,1,8.22,51.0,30.43,20.0,157.22,15.75
"11/17/2016 06:40:01","11/17/2016 06:32:00","11/17/2016 17:43:00",6.0,17,11,6.0,17.0,1,0,0,1,13.48,51.0,30.43,21.0,125.6,12.37
"11/17/2016 06:45:02","11/17/2016 06:32:00","11/17/2016 17:43:00",6.0,17,11,6.0,17.0,1,0,0,1,15.77,51.0,30.43,20.0,163.41,3.37
"11/17/2016 06:50:06","11/17/2016 06:32:00","11/17/2016 17:43:00",6.0,17,11,6.0,17.0,1,0,0,1,16.05,52.0,30.43,20.0,143.6,11.25
"11/17/2016 06:55:02","11/17/2016 06:32:00","11/17/2016 17:43:00",6.0,17,11,6.0,17.0,1,0,0,1,15.57,52.0,30.43,19.0,157.16,5.62
"11/17/2016 07:00:04","11/17/2016 06:32:00","11/17/2016 17:43:00",7.0,17,11,6.0,17.0,0,0,0,1,16.38,53.0,30.43,19.0,126.67,6.75
"11/17/2016 07:05:02","11/17/2016 06:32:00","11/17/2016 17:43:00",7.0,17,11,6.0,17.0,0,0,0,1,17.48,53.0,30.43,19.0,161.51,4.5
"11/17/2016 07:10:03","11/17/2016 06:32:00","11/17/2016 17:43:00",7.0,17,11,6.0,17.0,0,0,0,1,18.51,53.0,30.44,19.0,146.92,9.0
"11/17/2016 07:15:01","11/17/2016 06:32:00","11/17/2016 17:43:00",7.0,17,11,6.0,17.0,0,0,0,1,19.47,53.0,30.44,19.0,166.59,11.25
"11/17/2016 07:20:01","11/17/2016 06:32:00","11/17/2016 17:43:00",7.0,17,11,6.0,17.0,0,0,0,1,20.5,53.0,30.44,19.0,162.9,13.5
"11/17/2016 07:25:03","11/17/2016 06:32:00","11/17/2016 17:43:00",7.0,17,11,6.0,17.0,0,0,0,1,21.58,53.0,30.44,18.0,156.52,4.5
"11/17/2016 07:30:05","11/17/2016 06:32:00","11/17/2016 17:43:00",7.0,17,11,6.0,17.0,0,0,0,1,23.01,54.0,30.44,17.0,183.45,9.0
"11/17/2016 07:35:02","11/17/2016 06:32:00","11/17/2016 17:43:00",7.0,17,11,6.0,17.0,0,0,0,1,23.27,54.0,30.44,17.0,159.71,13.5
"11/17/2016 07:40:01","11/17/2016 06:32:00","11/17/2016 17:43:00",7.0,17,11,6.0,17.0,0,0,0,1,24.27,55.0,30.44,16.0,161.3,9.0
"11/17/2016 07:45:04","11/17/2016 06:32:00","11/17/2016 17:43:00",7.0,17,11,6.0,17.0,0,0,0,1,263.89,56.0,30.44,16.0,173.18,4.5
"11/17/2016 07:50:02","11/17/2016 06:32:00","11/17/2016 17:43:00",7.0,17,11,6.0,17.0,0,0,0,1,292.02,56.0,30.44,16.0,124.99,10.12
"11/17/2016 07:55:02","11/17/2016 06:32:00","11/17/2016 17:43:00",7.0,17,11,6.0,17.0,0,0,0,1,317.48,57.0,30.45,15.0,171.51,6.75
"11/17/2016 08:00:01","11/17/2016 06:32:00","11/17/2016 17:43:00",8.0,17,11,6.0,17.0,0,0,0,1,341.47,58.0,30.45,15.0,168.37,3.37
"11/17/2016 08:05:04","11/17/2016 06:32:00","11/17/2016 17:43:00",8.0,17,11,6.0,17.0,0,0,0,1,363.13,59.0,30.45,15.0,138.54,10.12
"11/17/2016 08:10:04","11/17/2016 06:32:00","11/17/2016 17:43:00",8.0,17,11,6.0,17.0,0,0,0,1,382.78,59.0,30.45,15.0,144.16,15.75
"11/17/2016 08:15:02","11/17/2016 06:32:00","11/17/2016 17:43:00",8.0,17,11,6.0,17.0,0,0,0,1,402.11,59.0,30.45,15.0,105.52,9.0
"11/17/2016 08:20:03","11/17/2016 06:32:00","11/17/2016 17:43:00",8.0,17,11,6.0,17.0,0,0,0,1,421.64,60.0,30.45,13.0,159.46,12.37
"11/17/2016 08:25:01","11/17/2016 06:32:00","11/17/2016 17:43:00",8.0,17,11,6.0,17.0,0,0,0,1,440.36,61.0,30.45,13.0,130.32,18.0
"11/17/2016 08:30:01","11/17/2016 06:32:00","11/17/2016 17:43:00",8.0,17,11,6.0,17.0,0,0,0,1,459.1,60.0,30.45,21.0,36.97,6.75
"11/17/2016 08:35:03","11/17/2016 06:32:00","11/17/2016 17:43:00",8.0,17,11,6.0,17.0,0,0,0,1,477.59,59.0,30.46,23.0,50.33,10.12
"11/17/2016 08:40:05","11/17/2016 06:32:00","11/17/2016 17:43:00",8.0,17,11,6.0,17.0,0,0,0,1,494.5,58.0,30.46,24.0,51.7,11.25
"11/17/2016 08:45:03","11/17/2016 06:32:00","11/17/2016 17:43:00",8.0,17,11,6.0,17.0,0,0,0,1,512.25,58.0,30.46,24.0,85.02,3.37
"11/17/2016 08:50:02","11/17/2016 06:32:00","11/17/2016 17:43:00",8.0,17,11,6.0,17.0,0,0,0,1,530.36,58.0,30.46,24.0,73.23,2.25
"11/17/2016 08:55:21","11/17/2016 06:32:00","11/17/2016 17:43:00",8.0,17,11,6.0,17.0,0,0,0,1,549.52,59.0,30.46,25.0,36.74,10.12
"11/17/2016 09:00:04","11/17/2016 06:32:00","11/17/2016 17:43:00",9.0,17,11,6.0,17.0,0,0,0,1,565.83,59.0,30.46,24.0,86.58,5.62
"11/17/2016 09:05:17","11/17/2016 06:32:00","11/17/2016 17:43:00",9.0,17,11,6.0,17.0,0,0,0,1,585.31,58.0,30.46,25.0,0.11,5.62
"11/17/2016 09:10:06","11/17/2016 06:32:00","11/17/2016 17:43:00",9.0,17,11,6.0,17.0,0,0,0,1,602.81,58.0,30.46,24.0,49.38,7.87
"11/17/2016 09:15:03","11/17/2016 06:32:00","11/17/2016 17:43:00",9.0,17,11,6.0,17.0,0,0,0,1,622.58,58.0,30.46,23.0,211.0,7.87
"11/17/2016 09:20:03","11/17/2016 06:32:00","11/17/2016 17:43:00",9.0,17,11,6.0,17.0,0,0,0,1,653.11,58.0,30.46,23.0,35.91,7.87
"11/17/2016 09:25:03","11/17/2016 06:32:00","11/17/2016 17:43:00",9.0,17,11,6.0,17.0,0,0,0,1,643.6,58.0,30.47,23.0,6.52,5.62
"11/17/2016 09:30:03","11/17/2016 06:32:00","11/17/2016 17:43:00",9.0,17,11,6.0,17.0,0,0,0,1,725.89,58.0,30.47,24.0,32.99,5.62
"11/17/2016 09:35:04","11/17/2016 06:32:00","11/17/2016 17:43:00",9.0,17,11,6.0,17.0,0,0,0,1,393.84,58.0,30.47,25.0,72.68,9.0
"11/17/2016 09:40:01","11/17/2016 06:32:00","11/17/2016 17:43:00",9.0,17,11,6.0,17.0,0,0,0,1,214.23,58.0,30.46,24.0,95.12,3.37
"11/17/2016 09:45:02","11/17/2016 06:32:00","11/17/2016 17:43:00",9.0,17,11,6.0,17.0,0,0,0,1,653.88,57.0,30.46,25.0,89.74,9.0
"11/17/2016 09:50:02","11/17/2016 06:32:00","11/17/2016 17:43:00",9.0,17,11,6.0,17.0,0,0,0,1,734.2,57.0,30.47,23.0,81.27,6.75
"11/17/2016 09:55:02","11/17/2016 06:32:00","11/17/2016 17:43:00",9.0,17,11,6.0,17.0,0,0,0,1,735.29,58.0,30.47,22.0,30.61,7.87
"11/17/2016 10:00:33","11/17/2016 06:32:00","11/17/2016 17:43:00",10.0,17,11,6.0,17.0,0,0,0,1,746.9,58.0,30.47,22.0,101.33,5.62
"11/17/2016 10:05:17","11/17/2016 06:32:00","11/17/2016 17:43:00",10.0,17,11,6.0,17.0,0,0,0,1,761.93,58.0,30.46,21.0,58.41,6.75
"11/17/2016 10:10:20","11/17/2016 06:32:00","11/17/2016 17:43:00",10.0,17,11,6.0,17.0,0,0,0,1,783.55,59.0,30.46,21.0,182.29,5.62
"11/17/2016 10:15:18","11/17/2016 06:32:00","11/17/2016 17:43:00",10.0,17,11,6.0,17.0,0,0,0,1,633.64,59.0,30.46,20.0,29.84,5.62
"11/17/2016 10:20:17","11/17/2016 06:32:00","11/17/2016 17:43:00",10.0,17,11,6.0,17.0,0,0,0,1,862.97,59.0,30.46,21.0,49.73,3.37
"11/17/2016 10:25:17","11/17/2016 06:32:00","11/17/2016 17:43:00",10.0,17,11,6.0,17.0,0,0,0,1,883.37,60.0,30.46,20.0,154.28,6.75
"11/17/2016 10:30:17","11/17/2016 06:32:00","11/17/2016 17:43:00",10.0,17,11,6.0,17.0,0,0,0,1,376.85,60.0,30.46,20.0,35.27,6.75
"11/17/2016 10:35:20","11/17/2016 06:32:00","11/17/2016 17:43:00",10.0,17,11,6.0,17.0,0,0,0,1,643.95,60.0,30.46,21.0,29.49,1.12
"11/17/2016 10:40:17","11/17/2016 06:32:00","11/17/2016 17:43:00",10.0,17,11,6.0,17.0,0,0,0,1,850.56,60.0,30.45,21.0,84.58,5.62
"11/17/2016 10:45:17","11/17/2016 06:32:00","11/17/2016 17:43:00",10.0,17,11,6.0,17.0,0,0,0,1,846.02,61.0,30.45,22.0,5.04,10.12
"11/17/2016 10:50:20","11/17/2016 06:32:00","11/17/2016 17:43:00",10.0,17,11,6.0,17.0,0,0,0,1,863.68,62.0,30.45,22.0,359.93,3.37
"11/17/2016 10:55:22","11/17/2016 06:32:00","11/17/2016 17:43:00",10.0,17,11,6.0,17.0,0,0,0,1,865.58,62.0,30.45,21.0,18.48,5.62
"11/17/2016 11:00:17","11/17/2016 06:32:00","11/17/2016 17:43:00",11.0,17,11,6.0,17.0,0,0,1,1,893.05,61.0,30.46,21.0,327.65,9.0
"11/17/2016 11:05:20","11/17/2016 06:32:00","11/17/2016 17:43:00",11.0,17,11,6.0,17.0,0,0,1,1,910.28,60.0,30.46,23.0,52.01,15.75
"11/17/2016 11:10:24","11/17/2016 06:32:00","11/17/2016 17:43:00",11.0,17,11,6.0,17.0,0,0,1,1,881.1,60.0,30.45,22.0,38.98,6.75
"11/17/2016 11:15:18","11/17/2016 06:32:00","11/17/2016 17:43:00",11.0,17,11,6.0,17.0,0,0,1,1,359.47,60.0,30.45,24.0,1.35,11.25
"11/17/2016 11:20:18","11/17/2016 06:32:00","11/17/2016 17:43:00",11.0,17,11,6.0,17.0,0,0,1,1,364.28,59.0,30.45,24.0,11.58,9.0
"11/17/2016 11:25:19","11/17/2016 06:32:00","11/17/2016 17:43:00",11.0,17,11,6.0,17.0,0,0,1,1,936.01,59.0,30.45,26.0,10.67,9.0
"11/17/2016 11:30:18","11/17/2016 06:32:00","11/17/2016 17:43:00",11.0,17,11,6.0,17.0,0,0,1,1,901.66,59.0,30.45,28.0,66.05,13.5
"11/17/2016 11:35:18","11/17/2016 06:32:00","11/17/2016 17:43:00",11.0,17,11,6.0,17.0,0,0,1,1,899.81,59.0,30.45,28.0,50.27,12.37
"11/17/2016 11:40:18","11/17/2016 06:32:00","11/17/2016 17:43:00",11.0,17,11,6.0,17.0,0,0,1,1,907.74,59.0,30.45,30.0,45.99,9.0
"11/17/2016 11:45:17","11/17/2016 06:32:00","11/17/2016 17:43:00",11.0,17,11,6.0,17.0,0,0,1,1,902.24,59.0,30.44,31.0,45.59,10.12
"11/17/2016 11:50:17","11/17/2016 06:32:00","11/17/2016 17:43:00",11.0,17,11,6.0,17.0,0,0,1,1,906.82,59.0,30.44,30.0,354.93,4.5
"11/17/2016 11:55:23","11/17/2016 06:32:00","11/17/2016 17:43:00",11.0,17,11,6.0,17.0,0,0,1,1,906.24,60.0,30.44,31.0,7.23,3.37
"11/17/2016 12:00:20","11/17/2016 06:32:00","11/17/2016 17:43:00",12.0,17,11,6.0,17.0,0,0,1,1,907.3,60.0,30.44,30.0,224.87,4.5
"11/17/2016 12:05:17","11/17/2016 06:32:00","11/17/2016 17:43:00",12.0,17,11,6.0,17.0,0,0,1,1,909.06,61.0,30.44,29.0,336.24,13.5
"11/17/2016 12:10:17","11/17/2016 06:32:00","11/17/2016 17:43:00",12.0,17,11,6.0,17.0,0,0,1,1,910.0,60.0,30.44,28.0,109.35,9.0
"11/17/2016 12:15:20","11/17/2016 06:32:00","11/17/2016 17:43:00",12.0,17,11,6.0,17.0,0,0,1,1,909.59,60.0,30.43,26.0,70.44,13.5
"11/17/2016 12:20:19","11/17/2016 06:32:00","11/17/2016 17:43:00",12.0,17,11,6.0,17.0,0,0,1,1,908.85,61.0,30.43,28.0,53.8,13.5
"11/17/2016 12:25:17","11/17/2016 06:32:00","11/17/2016 17:43:00",12.0,17,11,6.0,17.0,0,0,1,1,908.22,61.0,30.43,27.0,75.46,3.37
